GEOID20,district
17019010400,2
17019010601,17
17019010500,2
17041952200,17
17041952300,17
17041952100,17
17041952400,17
17113000301,17
17061974000,12
17041952000,17
17113000302,3
17031730202,7
17031660301,4
17031813702,4
17031813302,4
17031063302,5
17031220701,11
17031660302,4
17031252201,1
17031804715,8
17031804108,11
17031840000,1
17031835600,1
17031802403,9
17031813301,4
17031803701,9
17031803016,9
17031843600,1
17031834600,1
17113001103,17
17113000504,17
17113000502,17
17113000501,17
17031836100,1
17031836400,1
17197881301,14
17197883213,14
17197881113,6
17197881111,6
17197882602,14
17197882702,14
17197883214,14
17197883210,14
17031030103,5
17031030102,5
17031030601,5
17031030706,5
17089851101,16
17197881115,6
17031061902,5
17089850105,16
17113001500,17
17113001402,17
17113001700,17
17113001600,17
17031063303,5
17031081202,5
17113001303,17
17113001200,17
17031252202,1
17031040401,5
17031770601,11
17031252102,1
17031210602,11
17031220901,11
17031220601,11
17031220602,11
17123961400,17
17123961500,3
17081050700,15
17201001000,3
17123961300,12
17183010200,2
17123961200,3
17123961100,3
17081050200,15
17081050300,15
17081050400,15
17081050500,15
17081050600,15
17081051100,15
17081050800,15
17081050100,15
17029000800,17
17029000500,17
17029000900,17
17029001000,17
17115001000,17
17115000900,17
17029000400,17
17029000300,17
17115000600,17
17115000400,17
17113005700,3
17113005502,3
17113005602,3
17113001302,17
17113000105,3
17113005202,3
17001010301,12
17113000200,17
17023060200,15
17001010302,12
17113000400,17
17113005601,3
17113005501,3
17113001301,17
17143002500,12
17143002400,12
17143002800,12
17143002600,12
17023060400,15
17023060300,15
17143002300,12
17023060100,15
17083010200,12
17097861702,10
17083010100,12
17083010500,12
17143003101,12
17143003000,12
17097861505,10
17097865801,10
17061973900,12
17061973800,12
17061973700,12
17061973600,12
17021958900,17
17083010300,12
17029000702,17
17029000701,17
17031804203,8
17031806006,9
17031803616,9
17031803614,11
17031330101,1
17031330102,1
17031806005,9
17031460800,2
17187870500,12
17031824508,6
17129010100,15
17129010200,15
17031828508,2
17031809402,5
17031824126,6
17031828507,2
17183000500,2
17183010300,2
17183000100,2
17183001300,2
17183010800,2
17117956500,15
17183000700,2
17183010701,2
17183010500,2
17183010400,2
17183010100,2
17183010600,2
17197880416,14
17183000900,2
17183011100,17
17183000800,2
17015960100,3
17015960300,3
17015960600,3
17015960500,3
17183001200,2
17183010900,17
17015960400,3
17015960200,3
17031824128,6
17031824129,6
17031804313,16
17031829903,2
17031824127,6
17031824509,6
17031824124,6
17031824125,6
17031612200,1
17031490200,7
17031844600,1
17031844700,1
17031820203,6
17031804312,16
17031630600,4
17031820204,6
17031804513,16
17031804315,16
17031809401,5
17031320102,1
17031803615,9
17031803613,11
17031804512,16
17031804314,16
17131040200,12
17131040300,12
17091012300,2
17131040400,12
17017960400,12
17017960300,12
17131040100,12
17017960200,12
17031812000,1
17031818000,1
17043846504,8
17031829402,2
17091012400,2
17091011300,2
17031815600,4
17043846405,8
17093890107,14
17093890401,14
17051950600,15
17051950900,15
17093890602,14
17093890501,14
17093890601,14
17093890404,14
17109011100,12
17051951100,15
17109010300,12
17109010100,12
17051950800,15
17051951000,15
17051950700,15
17051950500,15
17109010900,12
17109010700,12
17141961301,3
17109010200,12
17045070500,15
17109011000,12
17109010600,12
17045070200,17
17183011200,2
17037001003,14
17181950500,13
17181950200,13
17141961302,3
17141961001,3
17037001004,14
17141961002,3
17187870400,12
17187870200,12
17183000300,2
17187870300,12
17181950300,13
17181950400,13
17187870100,12
17181950100,13
17031804514,16
17031804316,16
17031380600,1
17031330103,1
17031320101,1
17183000600,2
17031804204,10
17031829904,6
17031060800,5
17031060300,5
17031160800,11
17199020201,13
17031251100,1
17031251000,11
17031060100,5
17031051400,5
17137951800,12
17025972000,15
17121952500,15
17121952400,15
17025972200,15
17117956900,15
17025971900,15
17025972100,15
17053961800,2
17109010401,12
17053961700,2
17053961600,2
17137952100,12
17137951900,12
17109980000,12
17109010402,12
17071973300,12
17053962000,2
17071973500,12
17071973400,12
17043841327,8
17053961900,2
17043841604,8
17043841315,8
17141961100,3
17141961500,3
17141961600,3
17141960800,3
17177001100,3
17185957400,15
17141961700,3
17185957300,15
17111870905,16
17129010300,15
17019000700,17
17031819200,4
17141960900,3
17141961200,3
17141961400,3
17141960700,3
17113005900,17
17113001105,3
17019001203,17
17113006000,17
17019000901,17
17019000800,17
17113005102,3
17019000902,17
17027900500,15
17027900200,13
17017960100,12
17027900300,15
17019001000,17
17019001204,17
17027900100,13
17019001201,17
17095000200,12
17095001000,12
17167001600,15
17095001300,12
17121951900,15
17121951600,15
17121952000,15
17121952100,15
17031243000,1
17031242900,1
17031243200,1
17031243100,1
17031221000,11
17167002700,15
17031242800,1
17031221100,11
17031150600,11
17031110400,9
17031150800,11
17031150700,11
17031243400,1
17031243300,1
17101880700,15
17031071400,5
17031151200,11
17031151100,11
17031241100,11
17031241500,5
17101880800,15
17101880900,15
17101881100,15
17101881000,15
17031250200,11
17031243500,1
17031250400,1
17031250300,1
17031241300,1
17031241600,1
17161022600,12
17031241400,5
17001000500,12
17001010200,12
17001010400,12
17001010100,12
17031071500,5
17031250500,1
17001010500,12
17031071800,5
17031160100,9
17031080400,1
17031160300,9
17031160200,9
17001010600,12
17001000202,12
17031080300,5
17031080100,5
17031250600,1
17031221400,11
17031250800,1
17031250700,1
17031160700,11
17031160400,11
17031221500,11
17031221300,11
17047956900,15
17047957100,15
17167003500,15
17167003901,15
17167003201,15
17167004000,17
17167000400,15
17167000300,15
17167003203,15
17167003100,15
17167001400,15
17167000201,15
17167002500,15
17167003802,15
17167000100,15
17167003601,15
17167002400,15
17047957000,15
17167003300,15
17167003202,15
17167003400,15
17167003602,15
17167003000,15
17077010700,13
17077011200,13
17057953400,12
17077011600,13
17077010800,13
17167003603,15
17077010100,13
17077010400,13
17057952900,12
17057953500,12
17057953700,12
17057953000,12
17057953800,12
17057952800,12
17057953100,12
17057953200,12
17139977200,17
17139976900,17
17139977000,17
17139977100,17
17057953300,12
17057953900,12
17155954600,3
17155954500,14
17043842706,6
17055040900,13
17143005000,12
17043844401,6
17055040400,13
17055040200,13
17055040300,13
17055040800,13
17121952700,15
17121952600,15
17121951800,15
17121952300,15
17167001300,15
17167001200,15
17121951700,15
17121952200,15
17097863902,9
17103000300,3
17097863904,10
17097863903,10
17031803603,9
17031804705,8
17103000700,3
17031820101,6
17031061500,5
17031061100,5
17031062100,5
17031062000,5
17097864002,9
17097864001,10
17031300900,4
17031611200,7
17031829100,2
17031090100,9
17031824106,6
17031824503,7
17031827901,2
17031062200,5
17031090200,9
17031829500,2
17103000600,3
17031260400,1
17103000400,3
17103000200,3
17031801608,9
17031823801,6
17031826401,2
17031805901,9
17031811200,11
17031351500,1
17031804102,9
17031770800,9
17103000900,3
17103000100,3
17103000800,3
17103000500,3
17031801601,9
17031803901,11
17031804305,8
17031800900,9
17031803800,9
17031802605,9
17031210900,11
17031210800,11
17031062700,5
17031062600,5
17031062900,5
17031062800,5
17031241200,1
17031081100,5
17031062500,5
17031031200,5
17031090300,9
17031063400,5
17031100300,9
17031100100,9
17031062400,5
17031063000,5
17031063200,5
17031063100,5
17031420500,1
17031381500,1
17031081500,5
17031811500,11
17031816100,1
17031300500,4
17031817300,1
17031818700,4
17031050800,5
17031222800,11
17031210400,11
17031210100,11
17031081700,1
17031081600,1
17031081900,1
17031081800,1
17119403701,13
17119403702,13
17119404100,13
17119403603,13
17031230800,11
17031230700,11
17119403533,13
17031230900,11
17031822602,7
17031823304,7
17031820104,6
17031670500,7
17031820901,7
17031820502,7
17031823200,7
17031550200,2
17031804603,11
17031805109,9
17031242300,1
17031230600,11
17031580800,4
17031820700,4
17031770300,11
17031811800,4
17031801500,9
17031827801,2
17031811701,11
17031806002,9
17031032100,5
17031242200,1
17031824900,2
17031828300,2
17031210700,11
17031061000,5
17031818300,1
17031817500,1
17031820800,4
17031823803,7
17031060900,5
17031300800,4
17031191100,11
17031804803,8
17031120100,9
17031804105,9
17031400400,1
17031291600,1
17031805701,9
17031816500,4
17031251600,1
17031251500,1
17031251800,1
17031251700,1
17031222200,11
17031190100,11
17031222600,11
17031222500,11
17161020900,12
17161020200,12
17161024102,12
17161024103,12
17031252000,1
17031251900,1
17161020700,12
17031130300,5
17031260100,1
17031190800,11
17091010602,6
17031260200,1
17161024101,12
17161020400,12
17031190300,11
17031190200,11
17031828201,2
17031061800,5
17031824300,7
17031825000,7
17091010201,6
17091010702,2
17031530100,2
17091010601,6
17031222900,11
17031410200,7
17031825400,6
17031241000,11
17031818500,1
17031824601,7
17031821500,2
17031823400,7
17031191200,11
17031190900,11
17031200200,11
17031200100,11
17031824505,7
17031830005,2
17031803608,9
17031824800,7
17031230400,11
17031230300,11
17031351100,1
17031230500,11
17031222700,11
17031200300,11
17031230200,11
17031230100,11
17031820202,6
17031770500,11
17031819700,4
17031611700,7
17031807600,5
17031827500,2
17031823001,7
17031826201,2
17197883514,6
17197883522,6
17167000501,15
17167000503,15
17197881604,14
17197880901,14
17197883515,6
17197881112,6
17027900601,15
17027900602,15
17031020500,5
17027900401,15
17031814700,4
17031820501,7
17031828801,2
17031819100,4
17031081300,5
17043841322,8
17031130100,5
17031081000,1
17097861611,10
17043846304,8
17043841114,8
17043846307,8
17097863400,10
17043840600,6
17097863500,10
17031170200,11
17043844202,6
17043841108,8
17043840000,11
17043845100,6
17031170700,11
17031170600,11
17097863701,10
17031170800,11
17031170300,11
17097863603,10
17031170500,11
17031170400,9
17031260800,1
17031260700,1
17031050900,5
17031050700,5
17031260300,1
17031251400,1
17031260600,1
17031260500,1
17161021400,12
17019001205,17
17027900404,15
17161021500,12
17031051100,5
17031051000,5
17019001301,17
17031051200,5
17031171000,11
17031170900,11
17031180100,11
17031171100,11
17097863601,10
17027900403,15
17097863801,10
17097863702,10
17031823903,6
17031819000,4
17031811600,11
17031815701,4
17031800400,9
17099961701,14
17031031800,5
17031071700,5
17031823904,6
17031050500,5
17031805801,9
17031820103,6
17031031700,5
17031802900,9
17031050600,5
17031610400,4
17031826202,2
17031802002,9
17031801605,9
17031671400,7
17031828505,2
17031071600,5
17031828503,2
17031830004,2
17031822802,7
17031818401,1
17031829902,2
17031827902,2
17031062300,5
17031800700,9
17031630400,4
17031823102,7
17119403502,13
17119403532,13
17119402400,13
17119403601,13
17201000403,3
17031010100,5
17119401000,13
17119403802,15
17119402701,12
17119402000,13
17119402803,13
17119402801,12
17119401300,13
17119403101,13
17119401721,13
17119402722,12
17031804712,8
17031804606,8
17031808400,9
17031807800,9
17031680600,7
17119402900,13
17031804505,8
17031803010,9
17197880421,14
17197880411,14
17197884101,14
17197884103,14
17031030500,5
17031811100,11
17197880702,14
17197880119,8
17031020200,5
17009970500,12
17031804701,8
17031804202,8
17031100200,9
17031805902,9
17009970400,12
17031804805,8
17031240200,5
17031080202,5
17031611800,7
17031824105,6
17031130200,5
17031803605,11
17031020400,5
17031804306,8
17199020600,13
17199020300,13
17199021200,13
17199020900,13
17169970200,12
17169970300,12
17199020100,13
17169970100,12
17031830202,2
17031824107,6
17201002301,3
17031061200,5
17031221200,11
17031060200,5
17031825302,7
17031826500,2
17031030900,5
17031030400,5
17031823603,7
17031031000,5
17199020400,13
17031808200,9
17031030300,5
17031030200,5
17031811900,1
17031817900,1
17031110100,9
17031420600,1
17031822400,7
17031980000,11
17031600600,4
17031815702,4
17147954500,17
17147954600,17
17147954800,17
17147954700,17
17031040900,5
17031031400,5
17031050300,5
17031050200,5
17199020700,13
17031804807,8
17031801800,9
17199021300,13
17199021100,13
17199020500,13
17031818600,4
17199021400,13
17031770602,11
17031770202,11
17031802506,9
17031806104,9
17031808302,9
17031808301,9
17031808702,5
17031808600,9
17031804406,16
17031804403,16
17031806201,11
17031804716,8
17031802404,9
17031802505,9
17031804714,8
17031803017,9
17031824003,6
17031823806,7
17031824122,6
17031824005,8
17031820604,7
17031820606,6
17031824114,6
17031824116,6
17031841200,4
17031836900,1
17031835800,1
17031839500,1
17031824119,6
17031804506,16
17031832600,5
17031831900,5
17031842600,4
17031843400,1
17031803300,9
17031803200,9
17031842300,1
17031838800,2
17031843200,4
17031841900,1
17031809300,5
17031809200,5
17127970300,15
17045070100,17
17031809000,5
17031808900,5
17031809100,5
17031301803,4
17043844308,6
17043844309,6
17201000512,3
17043844310,6
17127970200,15
17127970100,15
17045070400,15
17045070300,15
17031420300,7
17031280800,1
17031806502,11
17031806600,11
17031010400,5
17031010300,5
17031020100,5
17031010600,5
17089854001,16
17089853900,16
17089854200,14
17089854100,14
17097864523,9
17097864524,9
17089853500,16
17089853300,16
17043841708,8
17043841707,8
17111870811,16
17111871004,16
17073030301,12
17073030302,12
17143002701,12
17143002702,12
17111870604,10
17111870702,10
17111870810,16
17111871301,10
17111870809,16
17111870808,16
17111870703,10
17111871003,16
17111871307,10
17111871205,10
17111870606,16
17111871304,10
17111871305,10
17111870200,3
17111870605,16
17111870402,16
17111870903,16
17111870807,16
17111871201,10
17111870904,3
17111870812,16
17111871402,10
17111870704,10
17111870603,16
17031070103,5
17031030701,5
17031807200,5
17031807100,5
17111871206,10
17111871202,10
17031030101,5
17111871404,10
17163503416,13
17031807900,5
17163504359,13
17163501607,13
17031807400,5
17031807300,5
17031807700,9
17031807500,5
17163503907,13
17091011600,2
17163501801,13
17163501802,13
17163501606,13
17163504501,13
17031808002,5
17031808001,5
17197883505,6
17031802702,9
17031261000,1
17031260900,1
17031670800,7
17031670700,7
17031802701,9
17031670900,7
17031491200,7
17031310500,4
17031491400,7
17031491300,7
17031310200,4
17031281900,1
17031310400,4
17031310300,4
17031560700,4
17031560300,4
17031560900,7
17031560800,7
17031500200,2
17031500100,7
17031560200,4
17031500300,2
17091011200,2
17091011000,2
17091012200,2
17091012100,2
17161022200,12
17031561000,7
17179021604,17
17031801702,9
17091010500,6
17091010100,2
17091011900,2
17091010800,2
17091010400,2
17091012500,2
17091010300,2
17091012600,2
17143001800,12
17179021101,17
17143002000,12
17143001900,12
17091011400,2
17091010900,2
17179021102,17
17113005201,3
17035972600,17
17035972500,15
17097860813,10
17097860812,10
17193958000,15
17143002100,12
17035972400,15
17193958100,15
17097860106,10
17097864207,16
17097864208,16
17097860105,10
17097860907,10
17097860908,10
17097864110,10
17097864109,10
17031301100,4
17031300700,4
17031480500,7
17031301200,4
17031280100,1
17031271800,1
17031300600,4
17031280400,1
17099962000,14
17099963800,3
17099962100,14
17099962700,14
17099962200,14
17031490500,7
17099963400,14
17099962600,14
17099963900,3
17099962500,14
17099963500,14
17099962900,14
17099963200,14
17099964100,3
17099963600,14
17099962400,14
17031520200,2
17099963000,14
17031520400,2
17031520300,2
17099961900,14
17099961800,14
17099963700,3
17099962300,14
17099962800,14
17031660700,7
17031660800,7
17099964000,3
17031520600,2
17031520500,2
17031660600,7
17031660500,4
17031802504,9
17031802503,9
17031301600,4
17031280900,1
17031661000,7
17031660900,4
17031802402,9
17031802300,9
17031530200,7
17031491100,7
17031530400,7
17031530300,7
17031490700,7
17031490600,7
17031491000,7
17031490800,2
17031661100,7
17031670400,7
17031670600,7
17031670100,7
17031560100,4
17031530600,2
17031670300,7
17031670200,7
17031420200,7
17031420100,2
17031420700,1
17031420400,7
17031828401,2
17031821002,4
17031828504,2
17031828402,2
17031480100,7
17031470100,7
17031480300,7
17031480200,7
17031805501,9
17031805402,9
17031420800,7
17031829600,2
17031650400,4
17031830006,2
17031660400,4
17031650500,4
17031805502,9
17031480400,7
17031830001,2
17031805600,9
17031813400,4
17031811402,4
17031821401,7
17031813200,1
17031801000,9
17031800600,9
17031801200,9
17031801100,9
17031821700,7
17031821600,7
17031291200,1
17031290900,1
17031805802,9
17031805702,11
17031821402,7
17099964200,3
17031801603,9
17031801400,9
17031806004,9
17031801701,9
17031806001,9
17031421200,1
17031801300,5
17099964300,3
17031292400,1
17031292200,1
17031806700,5
17031292500,1
17031806400,11
17031806300,11
17031271500,1
17031806501,11
17031801902,9
17031801901,9
17031802200,9
17031802100,9
17031806802,5
17031806801,5
17031807000,5
17031806900,5
17043842000,8
17043844701,6
17043840104,11
17043841603,8
17043846305,8
17031650200,4
17043842100,6
17043841205,8
17043841401,8
17043840201,11
17029000100,17
17043840101,11
17043845602,6
17043844601,4
17043842900,6
17029001200,17
17031805110,9
17031803008,9
17031805112,11
17031805111,11
17031811301,4
17031811401,4
17031812600,1
17031750600,7
17031827805,2
17031821001,7
17031828100,2
17031828000,2
17031820300,4
17031805201,9
17031820902,4
17031820400,4
17031829000,2
17031410800,7
17031411000,2
17031410900,2
17031283100,1
17031828202,2
17031410700,7
17031283800,1
17031829200,2
17031461000,2
17031829302,2
17031829301,2
17031411200,7
17031411100,7
17031460500,7
17031460400,7
17031770400,11
17031805401,9
17031800300,9
17031800100,9
17031805202,9
17031829401,2
17031805302,9
17031805301,9
17031821102,4
17031821101,4
17099963300,14
17031821300,2
17031813000,1
17031812900,1
17031800500,9
17031813100,1
17031440800,7
17031440700,7
17031819400,4
17031819300,4
17031812500,1
17031812400,1
17031440900,7
17031440600,7
17031640100,4
17031630900,4
17031819600,4
17031640300,4
17031630300,4
17031819500,4
17031630800,4
17031630500,4
17079977300,15
17079977500,15
17031750100,7
17079977400,15
17031827100,2
17031827000,2
17031827300,2
17031827200,2
17031804902,11
17031804901,9
17031805002,11
17031805001,9
17031750300,7
17031750200,7
17031750500,7
17031750400,7
17031820000,4
17031819900,6
17031827600,2
17031827400,2
17013951200,12
17013951300,12
17031819802,6
17031819801,6
17031410100,2
17031400800,1
17031410600,7
17031410500,7
17031282800,1
17031282700,1
17031400500,1
17031400300,1
17031450300,7
17031827804,2
17031805106,9
17031460200,2
17031805105,11
17031460100,2
17031827802,2
17031827700,2
17031640700,4
17031640600,4
17031650100,4
17031640800,4
17031805108,11
17031805107,11
17031640500,7
17031640400,7
17031826303,2
17031826301,2
17031730500,7
17031826304,2
17031817700,1
17031730400,7
17031826100,2
17031818100,1
17031440300,7
17031381700,1
17031804710,8
17031804706,8
17031802801,9
17031730600,7
17031381400,1
17031381200,1
17031620100,4
17031612100,1
17031620300,4
17031620200,4
17031810900,1
17031810800,11
17031612000,7
17031811000,11
17031818402,1
17031818200,1
17031818900,4
17031818800,4
17031810501,9
17031620400,4
17031812200,1
17031810502,9
17031730700,7
17031826902,2
17031740200,7
17031740100,7
17031826600,2
17031826402,2
17031826901,2
17031826700,2
17067954000,12
17067954300,12
17067954200,12
17067954100,12
17031740400,7
17031740300,7
17031803007,9
17031803005,9
17031390100,2
17031381900,1
17031390300,2
17031390200,2
17067953900,12
17067953700,12
17031381800,1
17067953800,12
17031804806,8
17031804711,8
17031804809,8
17031804808,8
17031390500,7
17031390400,7
17031390700,2
17031390600,2
17031803607,11
17031680900,1
17031809600,5
17031809500,5
17031803500,9
17031803400,9
17001001002,12
17031803604,9
17031720100,7
17031825501,2
17031824400,7
17001001100,12
17031809800,5
17031809700,5
17031810000,5
17031809900,5
17031720700,7
17031720600,7
17031040700,5
17031040600,5
17031720300,7
17031720200,7
17031720500,7
17031720400,7
17031817102,1
17031817101,1
17031825802,2
17031825801,2
17031816900,1
17031040800,5
17031817000,1
17001000400,12
17031431200,7
17031380200,1
17031803902,11
17031431400,2
17031825900,2
17031825803,2
17031380100,1
17031826000,2
17031050100,5
17031810301,5
17031611300,4
17031610800,1
17031804104,9
17031804000,11
17031810200,5
17031810100,5
17031810400,9
17031810302,5
17031810702,11
17031810701,11
17031611500,4
17031611400,4
17031681200,1
17031611900,7
17031691100,1
17031691200,7
17031730300,7
17031730100,7
17031817200,1
17031810600,9
17031817600,1
17031817400,1
17031221600,5
17031170100,9
17031242000,1
17031242100,1
17031161100,9
17031161000,9
17031161300,11
17031161200,11
17173959500,15
17173959400,17
17173959600,15
17173959200,17
17031251300,1
17031251200,1
17173959300,17
17031051300,5
17119400904,13
17031600900,4
17031672000,7
17031821200,7
17001000600,12
17173959100,17
17031600700,4
17001000700,12
17031710900,7
17149952400,12
17001000900,12
17031711000,7
17149952600,12
17001000800,12
17149952500,12
17149952800,12
17031711300,7
17031711500,7
17031270500,1
17031711400,7
17149952700,12
17001001001,12
17031711200,7
17031711100,7
17031351000,1
17031350400,1
17031360200,1
17031351400,1
17031271300,1
17031271200,1
17031350100,1
17031271400,1
17031430400,7
17167004200,15
17031430800,7
17031430600,7
17167002001,15
17167002002,15
17167003701,15
17167003702,15
17031681000,1
17031610300,4
17031680500,7
17031681100,1
17031430900,7
17031430500,7
17001000201,12
17001000100,12
17031550100,2
17019001206,17
17077010300,13
17077010900,13
17031560400,4
17097861404,10
17019010300,2
17031710700,7
17097860301,10
17097861608,10
17097861507,10
17097864517,9
17097863604,10
17077011100,13
17097861010,10
17077010200,13
17073030400,12
17073030900,12
17033880200,15
17073031100,12
17097861509,10
17097861508,10
17097861603,10
17097861510,10
17031283200,1
17033880500,15
17031801607,9
17031100500,9
17033880300,15
17033880400,15
17033880600,15
17033880100,15
17097864515,9
17097861105,10
17161022800,12
17097860500,10
17031801606,9
17031804106,11
17097860809,10
17097861803,10
17019010702,17
17019005602,17
17019010701,17
17019010901,17
17161023000,12
17161022900,12
17019010902,17
17161023100,12
17199020801,15
17199021002,13
17199021003,13
17199021001,13
17019011001,17
17019005902,17
17199020802,15
17019005601,17
17091011800,2
17091011700,2
17167000504,15
17167003902,15
17197881800,14
17019005500,17
17167002900,15
17075950700,2
17167003801,15
17167003604,15
17197882500,14
17197882400,14
17197883100,14
17197880202,8
17097862502,10
17197881900,14
17197882000,14
17097862603,10
17197883000,14
17197882300,14
17197882100,14
17197881001,6
17197882200,14
17197883602,2
17197880502,6
17197881105,6
17097864516,9
17097864522,10
17097860104,10
17097861902,10
17183000200,2
17031808800,5
17097861007,10
17097860906,10
17031770700,11
17031816800,4
17031430700,2
17031806102,11
17077011400,13
17097862700,10
17031340400,1
17031611600,7
17031191000,11
17031800200,9
17179020800,17
17097860811,10
17031804810,8
17031808100,9
17031808500,5
17097861604,10
17097861901,10
17097861804,10
17097862402,10
17097862300,10
17183000400,2
17097860903,10
17097861701,10
17097861607,10
17097861304,10
17097861303,10
17097861403,10
17097861402,10
17097860905,10
17097862501,10
17037000402,14
17037000401,14
17117956700,13
17117957200,15
17117956300,15
17117956800,15
17117956000,15
17117957000,15
17031040300,5
17117956400,15
17031816402,4
17031816401,4
17097861301,10
17031816600,4
17117956600,15
17117956100,15
17031816300,4
17117956200,15
17031825503,2
17031816700,4
17031825505,2
17031825504,2
17019006000,17
17019005800,17
17097861506,10
17097861504,10
17097860600,10
17097860400,10
17197880107,8
17197880105,8
17097863100,10
17031825700,2
17097860302,10
17197883206,14
17097862604,10
17097862200,10
17097862800,10
17097862605,10
17197880106,8
17197880109,8
17097862100,10
